FISHERIES_WATERBODY_ID,LAKE_NAME,ALT_LAKE_NAME,DOW_NBR_PRIMARY,DOW_SUB_BASIN_NBR_PRIMARY,FETCH_ORIENTATION_DEGREES,LAKE_AREA_DOW_ACRES,LAKE_AREA_GIS_ACRES,LAKE_AREA_MN_ACRES,LAKE_AREA_PLANIMETERED_ACRES,LAKE_CENTER_LAT_DD5,LAKE_CENTER_LONG_DD5,LAKE_CENTER_UTM_EASTING,LAKE_CENTER_UTM_NORTHING,LAKE_CLASS_ID_PRIMARY,LAKE_CLASS_ID_ALTERNATE,LARGE_LAKE_FLAG,LITTORAL_AREA_ACRES,MAX_DEPTH_FEET,MAX_FETCH_MILES,MEAN_DEPTH_FEET,PLS_SECTION_ID_LAKE_CENTER,SHORE_LENGTH_MILES,UTM_DATUM_ID,UTM_ZONE_ID,WATERSHED_MINOR_ID
"8,933",Unnamed,,140085.0,0.0,,29.0,22,22,,47.00066,-96.21331,"255,718","5,210,250",,,N,0.0,,,,"14,104,425",1.0,83.0,15.0,"60,076"
"8,934",Three String,,31251.0,0.0,,11.0,11,11,,47.02385,-95.27555,"327,080","5,210,328",,,N,0.0,,,,"14,103,617",1.0,83.0,15.0,"12,057"
"8,935",Unnamed,,290260.0,0.0,,13.0,7,7,,47.02745,-95.05873,"343,566","5,210,271",,,N,0.0,,,,"14,103,513",1.0,83.0,15.0,"12,014"
"8,936",Unnamed,,290035.0,0.0,,56.0,28,28,,47.03054,-94.68618,"371,882","5,209,938",,,N,0.0,,,,"14,103,214",1.0,83.0,15.0,"12,006"
"8,937",Unnamed,,110884.0,0.0,,10.0,6,6,,47.03501,-94.50836,"385,397","5,210,086",,,N,0.0,,,,"14,103,017",1.0,83.0,15.0,"8,062"
"8,938",Coleman,,30019.0,0.0,,27.0,19,19,,47.02184,-95.28765,"326,154","5,210,131",,,N,0.0,,,,"14,103,618",1.0,83.0,15.0,"12,059"
"8,939",Unnamed,,290037.0,0.0,,16.0,13,13,,47.03141,-94.73554,"368,134","5,210,116",,,N,0.0,,,,"14,103,216",1.0,83.0,15.0,"12,006"
"8,940",Unnamed,,310968.0,0.0,,12.0,8,8,,47.04256,-93.62023,"452,884","5,210,081",,,N,0.0,,,,"5,302,634",1.0,83.0,15.0,"9,056"
"8,941",Ododikossi,Kidney,110074.0,0.0,,20.0,13,13,,47.04007,-94.00235,"423,853","5,210,105",,,N,0.0,,,,"14,102,608",1.0,83.0,15.0,"8,048"
"8,942",Unnamed,,31092.0,0.0,,15.0,11,11,,47.01123,-95.72755,"292,685","5,210,023",,,N,0.0,,,,"14,104,022",1.0,83.0,15.0,"58,020"
"8,943",Spruce,,110392.0,0.0,,30.0,23,23,,47.03392,-94.47347,"388,051","5,209,987",,,N,0.0,,,,"14,103,016",1.0,83.0,15.0,"8,062"
"8,944",Unnamed,,30437.0,0.0,,53.0,46,46,,47.00826,-95.81453,"286,063","5,209,927",,,N,0.0,,,,"14,104,124",1.0,83.0,15.0,"58,017"
"8,945",Unnamed,,30706.0,0.0,,82.0,10,10,,47.01866,-95.4138,"316,557","5,210,066",,,N,0.0,,,,"14,103,719",1.0,83.0,15.0,"12,058"
"8,946",Wawa,,110288.0,0.0,,102.0,72,72,,47.03334,-94.34699,"397,659","5,209,749",,,N,0.0,,,,"14,102,915",2.0,83.0,15.0,"8,067"
"8,947",Unnamed,,110795.0,0.0,,10.0,7,7,,47.03593,-94.24663,"405,288","5,209,911",,,N,0.0,,,,"14,102,816",1.0,83.0,15.0,"8,069"
"8,948",Mud,Rice,310355.0,0.0,,47.0,46,46,,47.04016,-93.46348,"464,790","5,209,731",,,N,0.0,,,,"5,302,536",1.0,83.0,15.0,"9,053"
"8,949",Unnamed,Kutz,30436.0,0.0,,21.0,19,19,,47.00742,-95.83508,"284,498","5,209,891",,,N,0.0,,,,"14,104,123",1.0,83.0,15.0,"58,017"
"8,950",Maple,,310552.0,0.0,,31.0,36,36,,47.03901,-93.5907,"455,124","5,209,668",,,N,0.0,,,,"5,302,636",1.0,83.0,15.0,"9,056"
"8,951",Unnamed,,31091.0,0.0,,14.0,11,11,,47.00923,-95.7344,"292,157","5,209,818",,,N,0.0,,,,"14,104,022",1.0,83.0,15.0,"58,020"
"8,952",Island,,30351.0,0.0,,256.0,205,205,,47.00252,-95.80134,"287,043","5,209,253",,,N,0.0,12.0,,,"14,104,030",4.0,83.0,15.0,"58,017"
"8,953",Unnamed,,110538.0,0.0,,20.0,19,19,,47.0356,-94.13856,"413,498","5,209,750",,,N,0.0,,,,"14,102,718",1.0,83.0,15.0,"8,046"
"8,954",Pine,,30315.0,0.0,,25.0,13,13,,47.00953,-95.69716,"294,988","5,209,754",,,N,0.0,,,,"14,104,024",1.0,83.0,15.0,"58,020"
"8,955",Little Birch,,110018.0,0.0,,25.0,17,17,,47.03717,-93.86739,"434,102","5,209,659",,,N,0.0,,,,"14,102,508",1.0,83.0,15.0,"9,129"
"8,956",Unnamed,,290038.0,0.0,,17.0,12,12,,47.02762,-94.73961,"367,815","5,209,702",,,N,0.0,,,,"14,103,216",1.0,83.0,15.0,"12,006"
"8,957",Unnamed,,140180.0,0.0,,26.0,29,29,,46.99312,-96.28528,"250,212","5,209,639",,,N,0.0,,,,"14,104,429",1.0,83.0,15.0,"58,039"
"8,958",Unnamed,,30077.0,0.0,,217.0,56,56,,47.01294,-95.40411,"317,274","5,209,407",,,N,0.0,,,,"14,103,719",2.0,83.0,15.0,"12,058"
"8,959",Squash,,30440.0,0.0,,71.0,33,33,,47.00228,-95.87219,"281,738","5,209,324",,,N,0.0,,,,"14,104,128",1.0,83.0,15.0,"58,017"
"8,960",Stump,,30020.0,0.0,,21.0,10,10,,47.0176,-95.2436,"329,488","5,209,563",,,N,0.0,,,,"14,103,621",1.0,83.0,15.0,"12,027"
"8,961",Tanglewood,,110881.0,0.0,,10.0,9,9,,47.02968,-94.4972,"386,238","5,209,550",,,N,,70.0,,,"14,103,017",0.0,83.0,15.0,"8,062"
"8,962",Cyphers,,110527.0,0.0,,18.0,11,11,,47.0281,-94.54515,"382,592","5,209,445",,,N,0.0,,,,"14,103,113",1.0,83.0,15.0,"8,019"
"8,963",Unnamed,,290264.0,0.0,,14.0,11,11,,47.0195,-95.08668,"341,419","5,209,444",,,N,0.0,,,,"14,103,523",1.0,83.0,15.0,"12,013"
"8,965",West Twin,,110125.0,0.0,,210.0,205,205,,47.02929,-94.07148,"418,585","5,208,976",,,N,0.0,,,,"14,102,714",2.0,83.0,15.0,"8,047"
"8,966",Unnamed,Severtson,290109.0,0.0,,20.0,17,17,,47.0224,-94.88483,"356,767","5,209,377",,,N,0.0,,,,"14,103,317",1.0,83.0,15.0,"12,007"
"8,967",Shorty,,310730.0,0.0,,25.0,22,22,,47.03487,-93.75484,"442,651","5,209,315",,,N,0.0,,,,"5,302,734",1.0,83.0,15.0,"9,062"
"8,968",Unnamed,,31133.0,0.0,,10.0,9,9,,47.00512,-95.73932,"291,767","5,209,375",,,N,0.0,,,,"14,104,027",1.0,83.0,15.0,"58,020"
"8,969",Unnamed,,110524.0,0.0,,12.0,9,9,,47.02757,-94.52437,"384,169","5,209,355",,,N,0.0,,,,"14,103,018",1.0,83.0,15.0,"8,019"
"8,970",Unnamed,,110792.0,0.0,,10.0,7,7,,47.03073,-94.2048,"408,457","5,209,284",,,N,0.0,,,,"14,102,815",0.0,83.0,15.0,"8,070"
"8,971",Oxbow,,110075.0,0.0,,78.0,68,68,,47.03137,-93.99266,"424,577","5,209,128",,,N,0.0,,,,"14,102,617",2.0,83.0,15.0,"8,048"
"8,972",Blot,,110800.0,0.0,,35.0,35,35,,47.02804,-94.2729,"403,278","5,209,067",,,N,0.0,,,,"14,102,818",2.0,83.0,15.0,"8,067"
"8,973",Unnamed,,110526.0,0.0,,11.0,9,9,,47.02622,-94.55399,"381,916","5,209,249",,,N,0.0,,,,"14,103,113",1.0,83.0,15.0,"8,019"
"8,974",Twin,East Twin,110123.0,0.0,,297.0,278,278,,47.02698,-94.05642,"419,726","5,208,704",,,N,0.0,,,,"14,102,714",3.0,83.0,15.0,"8,047"
"8,975",Unnamed,,30079.0,0.0,,23.0,19,19,,47.01252,-95.30848,"324,541","5,209,141",,,N,0.0,,,,"14,103,724",1.0,83.0,15.0,"12,059"
"8,976",Unnamed,,690134.0,0.0,,16.0,13,13,,47.0316,-92.02481,"574,095","5,209,137",,,N,0.0,,,,"5,301,332",1.0,83.0,15.0,"4,040"
"8,977",Unnamed,,290465.0,0.0,,30.0,4,4,,47.01988,-94.97342,"350,027","5,209,263",,,N,0.0,,,,"14,103,422",0.0,83.0,15.0,"12,015"
"8,978",Little Mud,,30022.0,0.0,,25.0,14,14,,47.01511,-95.1931,"333,318","5,209,177",,,N,0.0,,,,"14,103,623",1.0,83.0,15.0,"12,027"
"8,979",Unnamed,,30320.0,0.0,,21.0,12,12,,47.00123,-95.78704,"288,124","5,209,071",,,N,0.0,,,,"14,104,030",1.0,83.0,15.0,"58,017"
"8,980",Unnamed,,30438.0,0.0,,33.0,26,26,,47.00276,-95.83085,"284,660","5,208,919",,,N,0.0,,,,"14,104,126",2.0,83.0,15.0,"58,017"
"8,981",Unnamed,"Lake 371, Halfway",110528.0,0.0,,12.0,6,6,,47.02523,-94.5381,"383,121","5,209,115",,,N,0.0,,,,"14,103,113",0.0,83.0,15.0,"8,019"
"8,982",Unnamed,,290112.0,0.0,,28.0,21,21,,47.01776,-94.89116,"356,415","5,208,728",,,N,0.0,,,,"14,103,320",2.0,83.0,15.0,"12,007"
"8,983",Plum Grove,,30564.0,0.0,,121.0,32,32,,46.99483,-96.00835,"271,274","5,208,983",,,N,0.0,,,,"14,104,228",1.0,83.0,15.0,"58,014"
"8,984",Unnamed,,690109.0,0.0,,16.0,13,13,,47.02932,-91.92079,"582,002","5,208,987",,,N,0.0,,,,"5,301,231",1.0,83.0,15.0,"2,027"
"8,985",Haugen,,110291.0,0.0,,37.0,25,25,,47.02487,-94.35929,"396,708","5,208,825",,,N,0.0,,,,"14,102,916",1.0,83.0,15.0,"8,067"
"8,986",Mud,,110290.0,0.0,,184.0,180,180,,47.02224,-94.30314,"400,971","5,208,460",,,N,0.0,,,,"14,102,924",5.0,83.0,15.0,"8,067"
"8,988",Little Flat,,30217.0,0.0,,235.0,200,200,,47.00044,-95.66037,"297,750","5,208,648",,,N,0.0,,,,"14,103,930",2.0,83.0,15.0,"56,095"
"8,989",Unnamed,,290414.0,0.0,,10.0,7,7,,47.01891,-94.87305,"357,652","5,208,968",,,N,0.0,,,,"14,103,321",0.0,83.0,15.0,"12,007"
"8,990",Unnamed,,30317.0,0.0,,11.0,9,9,,47.00093,-95.74232,"291,523","5,208,918",,,N,0.0,,,,"14,104,027",0.0,83.0,15.0,"58,020"
"8,991",Unnamed,,110879.0,0.0,,11.0,7,7,,47.02387,-94.44013,"390,563","5,208,823",,,N,0.0,,,,"14,103,014",0.0,83.0,15.0,"8,062"
"8,992",Shell,,110390.0,0.0,,22.0,16,16,,47.02358,-94.42388,"391,797","5,208,768",,,N,0.0,,,,"14,103,013",1.0,83.0,15.0,"8,064"
"8,993",Unnamed,,290413.0,0.0,,14.0,13,13,,47.01662,-94.86879,"357,970","5,208,706",,,N,0.0,,,,"14,103,321",1.0,83.0,15.0,"12,007"
"8,994",Unnamed,,690945.0,0.0,,11.0,8,8,,47.0286,-92.05422,"571,865","5,208,776",,,N,0.0,,,,"5,301,436",0.0,83.0,15.0,"4,040"
"8,995",Mud,,30023.0,0.0,,85.0,63,63,,47.00869,-95.19394,"333,234","5,208,466",,,N,0.0,,,,"14,103,623",2.0,83.0,15.0,"12,027"
"8,996",Unnamed,,290518.0,0.0,,10.0,7,7,,47.0123,-95.10242,"340,202","5,208,676",,,N,0.0,,,,"14,103,522",0.0,83.0,15.0,"12,013"
"8,997",Unnamed,,690135.0,0.0,,12.0,12,12,,47.02773,-92.0178,"574,634","5,208,714",,,N,0.0,,,,"5,301,332",1.0,83.0,15.0,"2,028"
"8,998",Unnamed,,290575.0,0.0,,10.0,12,12,,47.01771,-94.74358,"367,488","5,208,607",,,N,0.0,,,,"14,103,221",1.0,83.0,15.0,"12,006"
"8,999",Cranberry,,10202.0,0.0,,130.0,44,44,,47.02757,-93.76705,"441,715","5,208,513",,,N,0.0,,,,"5,202,704",1.0,83.0,15.0,"9,062"
"9,000",Unnamed,,110127.0,0.0,,40.0,12,12,,47.02546,-94.09277,"416,961","5,208,573",,,N,0.0,,,,"14,102,715",1.0,83.0,15.0,"8,047"
"9,001",Tea Cracker,,30157.0,0.0,,122.0,115,115,,46.99563,-95.55209,"305,965","5,207,840",,,N,0.0,,,,"14,103,925",3.0,83.0,15.0,"56,097"
"9,002",Unnamed,,30741.0,0.0,,25.0,18,18,,46.99528,-95.80766,"286,533","5,208,466",,,N,0.0,,,,"14,104,125",1.0,83.0,15.0,"58,017"
"9,003",Unnamed,,290042.0,0.0,,13.0,8,8,,47.01726,-94.69258,"371,364","5,208,472",,,N,0.0,,,,"14,103,223",0.0,83.0,15.0,"12,006"
"9,004",Small,,30021.0,0.0,,36.0,34,34,,47.00739,-95.2346,"330,139","5,208,409",,,N,0.0,,,,"14,103,621",1.0,83.0,15.0,"12,027"
"9,005",Kramer,Cramer,290041.0,0.0,,53.0,48,48,,47.01633,-94.70133,"370,696","5,208,383",,,N,0.0,,,,"14,103,223",1.0,83.0,15.0,"12,006"
"9,006",Unnamed,,30132.0,0.0,,15.0,6,6,,47.00097,-95.54561,"306,476","5,208,418",,,N,0.0,,,,"14,103,830",1.0,83.0,15.0,"56,097"
"9,007",Unnamed,,140152.0,0.0,,21.0,23,23,,46.98223,-96.26669,"251,575","5,208,370",,,N,0.0,,,,"14,104,433",1.0,83.0,15.0,"58,039"
"9,008",Unnamed,,110520.0,0.0,,10.0,6,6,,47.01818,-94.60769,"377,817","5,208,438",,,N,0.0,,,,"14,103,121",0.0,83.0,15.0,"8,019"
"9,009",Carrott,Somedahl,30439.0,0.0,,45.0,44,44,,46.99225,-95.83001,"284,822","5,208,190",,,N,0.0,,,,"14,104,126",1.0,83.0,15.0,"58,017"
"9,010",Mud,,30316.0,0.0,,65.0,57,57,,46.99462,-95.72419,"292,876","5,208,168",,,N,0.0,,,,"14,104,027",1.0,83.0,15.0,"58,020"
"9,011",Bailey,,110076.0,0.0,,10.0,7,7,,47.02421,-94.01458,"422,901","5,208,354",,,N,0.0,,,,"14,102,618",0.0,83.0,15.0,"8,048"
"9,012",Unnamed,,110888.0,0.0,,28.0,19,19,,47.01713,-94.55335,"381,945","5,208,238",,,N,0.0,,,,"14,103,124",1.0,83.0,15.0,"8,019"
"9,013",Unnamed,,110525.0,0.0,,13.0,8,8,,47.01755,-94.56225,"381,251","5,208,356",,,N,0.0,,,,"14,103,123",1.0,83.0,15.0,"8,019"
"9,014",Unnamed,Rustad WPA,140088.0,0.0,,39.0,37,37,,46.98162,-96.20824,"256,017","5,208,118",,,N,0.0,,,,"14,104,436",2.0,83.0,15.0,"60,076"
"9,015",Unnamed,,110870.0,0.0,,12.0,8,8,,47.01861,-94.36722,"396,129","5,208,177",,,N,0.0,,,,"14,102,920",1.0,83.0,15.0,"8,064"
"9,016",Unnamed,,30989.0,0.0,,10.0,5,5,,47.00297,-95.28861,"326,020","5,208,036",,,N,0.0,,,,"14,103,630",1.0,83.0,15.0,"12,059"
"9,017",Sailor,,110019.0,0.0,,50.0,42,42,,47.02367,-93.80823,"438,581","5,208,111",,,N,0.0,,,,"14,102,514",1.0,83.0,15.0,"9,062"
"9,018",Peterson,,110106.0,0.0,,41.0,35,35,,47.02132,-94.0309,"421,657","5,208,049",,,N,0.0,,,,"14,102,713",1.0,83.0,15.0,"8,048"
"9,020",Erin,,110523.0,0.0,,10.0,7,7,,47.01627,-94.53397,"383,416","5,208,114",,,N,0.0,,,,"14,103,019",0.0,83.0,15.0,"8,019"
"9,021",Unnamed,,10432.0,0.0,,10.0,3,3,,47.02538,-93.58403,"455,620","5,208,150",,,N,0.0,,,,"5,202,601",0.0,83.0,15.0,"9,056"
"9,022",Unnamed,,31106.0,0.0,,11.0,11,11,,47.00424,-95.24672,"329,208","5,208,085",,,N,0.0,,,,"14,103,628",1.0,83.0,15.0,"12,027"
"9,023",Unnamed,,290114.0,0.0,,24.0,9,9,,47.0099,-94.87478,"357,497","5,207,970",,,N,0.0,,,,"14,103,321",1.0,83.0,15.0,"12,007"
"9,024",Wax,,110124.0,0.0,,100.0,94,94,,47.0193,-94.04227,"420,789","5,207,836",,,N,0.0,,,,"14,102,724",2.0,83.0,15.0,"8,047"
"9,025",Spearns,,110293.0,0.0,,22.0,24,24,,47.01808,-94.29522,"401,564","5,207,987",,,N,0.0,,,,"14,102,924",1.0,83.0,15.0,"8,067"
"9,026",Emery,,110872.0,0.0,,20.0,7,7,,47.01655,-94.38134,"395,016","5,207,929",,,N,0.0,,,,"14,102,920",0.0,83.0,15.0,"8,064"
"9,027",Unnamed,,30565.0,0.0,,16.0,25,25,,46.98391,-96.01584,"270,657","5,207,791",,,N,0.0,,,,"14,104,233",1.0,83.0,15.0,"58,014"
"9,028",Unnamed,,110957.0,0.0,,16.0,6,6,,47.01749,-94.26156,"404,635","5,208,215",,,N,0.0,,,,"14,102,820",1.0,83.0,15.0,"8,057"
"9,029",Unnamed,,110522.0,0.0,,12.0,5,5,,47.0143,-94.54049,"382,915","5,207,905",,,N,0.0,,,,"14,103,124",0.0,83.0,15.0,"8,019"
"9,030",Johnson,,110540.0,0.0,,15.0,11,11,,47.01857,-94.13919,"413,423","5,207,858",,,N,0.0,,,,"14,102,719",0.0,83.0,15.0,"8,046"
"9,031",Unnamed,,290115.0,0.0,,16.0,15,15,,47.00755,-94.88584,"356,650","5,207,729",,,N,0.0,,,,"14,103,320",1.0,83.0,15.0,"12,007"
"9,032",Unnamed,,290517.0,0.0,,10.0,11,11,,47.0043,-95.10981,"339,616","5,207,802",,,N,0.0,,,,"14,103,528",0.0,83.0,15.0,"12,025"
"9,033",Unnamed,,10273.0,0.0,,13.0,9,9,,47.0226,-93.55521,"457,808","5,207,825",,,N,0.0,,,,"5,202,506",0.0,83.0,15.0,"9,055"
"9,034",Reidel,,30133.0,0.0,,18.0,5,5,,46.99555,-95.54424,"306,561","5,207,811",,,N,0.0,,,,"14,103,830",0.0,83.0,15.0,"56,097"
"9,035",Hartke,,140336.0,0.0,,18.0,14,14,,46.97494,-96.31898,"247,565","5,207,728",,,N,0.0,,,,"14,004,501",1.0,83.0,15.0,"58,039"
"9,036",Ten Acre,,30024.0,0.0,,28.0,12,12,,47.00219,-95.20054,"332,712","5,207,758",,,N,0.0,,,,"14,103,626",1.0,83.0,15.0,"12,027"
"9,037",Unnamed,Rassom,30731.0,0.0,,70.0,61,61,,46.97639,-96.01137,"270,965","5,206,942",,,N,0.0,,,,"14,004,205",2.0,83.0,15.0,"58,014"
"9,038",Unnamed,,290516.0,0.0,,41.0,15,15,,47.00404,-95.02439,"346,108","5,207,602",,,N,0.0,,,,"14,103,430",1.0,83.0,15.0,"12,014"
"9,039",Tadpole,,110536.0,0.0,,15.0,18,18,,47.01329,-94.21592,"407,582","5,207,358",,,N,0.0,,,,"14,102,822",1.0,83.0,15.0,"8,070"
"9,040",Beden,,290265.0,0.0,,40.0,30,30,,46.99869,-95.13407,"337,755","5,207,229",,,N,0.0,,,,"14,103,529",1.0,83.0,15.0,"12,025"
"9,041",Unnamed,Cook,290040.0,0.0,,13.0,13,13,,47.0068,-94.75472,"366,615","5,207,414",,,N,0.0,,,,"14,103,220",1.0,83.0,15.0,"12,006"
"9,042",Unnamed,,10222.0,0.0,,20.0,10,10,,47.01921,-93.58587,"455,475","5,207,465",,,N,0.0,,,,"5,202,601",1.0,83.0,15.0,"9,056"
"9,043",Unnamed,,30321.0,0.0,,20.0,13,13,,46.98594,-95.7905,"287,801","5,207,381",,,N,0.0,,,,"14,104,031",1.0,83.0,15.0,"58,018"
"9,044",Unnamed,,110889.0,0.0,,11.0,13,13,,47.01172,-94.61037,"377,599","5,207,724",,,N,0.0,,,,"14,103,121",1.0,83.0,15.0,"8,019"
"9,045",Unnamed,,690227.0,0.0,,16.0,11,11,,47.01685,-92.11706,"567,105","5,207,414",,,N,0.0,,,,"5,201,404",0.0,83.0,15.0,"4,047"
"9,046",Rustad-Melby,,140072.0,0.0,,82.0,77,77,,46.973,-96.18459,"257,776","5,207,087",,,N,0.0,,,,"14,004,401",2.0,83.0,15.0,"60,076"
"9,047",Unnamed,,110890.0,0.0,,34.0,29,29,,47.00762,-94.61298,"377,390","5,207,273",,,N,0.0,,,,"14,103,128",2.0,83.0,15.0,"8,019"
"9,048",Unnamed,,140075.0,0.0,,20.0,14,14,,46.97286,-96.29061,"249,712","5,207,405",,,N,0.0,,,,"14,004,406",1.0,83.0,15.0,"58,039"
"9,049",Unnamed,,290118.0,0.0,,21.0,26,26,,47.00211,-94.8873,"356,524","5,207,127",,,N,0.0,,,,"14,103,329",1.0,83.0,15.0,"12,007"
"9,050",Unnamed,,30441.0,0.0,,25.0,16,16,,46.98461,-95.81741,"285,749","5,207,306",,,N,0.0,,,,"14,104,136",1.0,83.0,15.0,"58,017"
"9,051",Unnamed,,690229.0,0.0,,15.0,11,11,,47.01594,-92.14167,"565,236","5,207,293",,,N,0.0,,,,"5,201,405",1.0,83.0,15.0,"4,039"
"9,052",Knights,,30692.0,0.0,,15.0,7,7,,46.99726,-95.22288,"330,998","5,207,258",,,N,0.0,,,,"14,103,627",0.0,83.0,15.0,"12,027"
"9,053",Unnamed,Van Pond,690952.0,0.0,,11.0,11,11,,47.01581,-92.13564,"565,694","5,207,284",,,N,0.0,,,,"5,201,405",1.0,83.0,15.0,"4,039"
"9,054",Unnamed,,140102.0,0.0,,24.0,22,22,,46.96954,-96.31398,"247,919","5,207,111",,,N,0.0,,,,"14,004,501",1.0,83.0,15.0,"58,039"
"9,055",Unnamed,,290039.0,0.0,,11.0,4,4,,47.00538,-94.77092,"365,380","5,207,284",,,N,0.0,,,,"14,103,230",0.0,83.0,15.0,"12,006"
"9,056",Lost,,110893.0,0.0,,11.0,6,6,,47.00714,-94.62261,"376,658","5,207,235",,,N,0.0,,,,"14,103,129",0.0,83.0,15.0,"8,019"
"9,057",Unnamed,,10354.0,0.0,,16.0,6,6,,47.01754,-93.55313,"457,962","5,207,261",,,N,0.0,,,,"5,202,506",0.0,83.0,15.0,"9,055"
"9,058",Unnamed,,140153.0,0.0,,12.0,11,11,,46.96954,-96.30893,"248,303","5,207,095",,,N,0.0,,,,"14,004,501",1.0,83.0,15.0,"58,039"
"9,059",Equay,,30219.0,0.0,,73.0,45,45,,46.98615,-95.60405,"301,979","5,206,916",,,N,0.0,,,,"14,103,934",1.0,83.0,15.0,"56,096"
"9,060",Ford,,110790.0,0.0,,12.0,8,8,,47.01132,-94.15964,"411,856","5,207,075",,,N,0.0,,,,"14,102,730",0.0,83.0,15.0,"8,073"
"9,061",Cedar,,110789.0,0.0,,53.0,9,9,,47.01105,-94.15274,"412,381","5,207,036",,,N,0.0,,,,"14,102,719",1.0,83.0,15.0,"8,073"
"9,062",Unnamed,,140074.0,0.0,,18.0,12,12,,46.97041,-96.25617,"252,320","5,207,023",,,N,0.0,,,,"14,004,404",1.0,83.0,15.0,"60,132"
"9,063",Rat,,30555.0,0.0,,60.0,33,33,,46.97443,-95.99782,"271,987","5,206,686",,,N,0.0,,,,"14,004,204",1.0,83.0,15.0,"58,014"
"9,064",Lost Girl,,110128.0,0.0,,31.0,24,24,,47.01049,-94.08698,"417,378","5,206,903",,,N,0.0,,,,"14,102,722",1.0,83.0,15.0,"8,046"
"9,065",Unnamed,,690228.0,0.0,,14.0,11,11,,47.01266,-92.13269,"565,922","5,206,936",,,N,0.0,,,,"5,201,404",1.0,83.0,15.0,"4,047"
"9,066",Unnamed,,31191.0,0.0,,23.0,3,3,,46.9946,-95.23187,"330,307","5,206,982",,,N,0.0,,,,"14,103,627",0.0,83.0,15.0,"12,027"
"9,067",Unnamed,,290046.0,0.0,,12.0,11,11,,47.00124,-94.7649,"365,827","5,206,814",,,N,0.0,,,,"14,103,229",1.0,83.0,15.0,"12,006"
"9,068",Unnamed,,290359.0,0.0,,10.0,9,9,,47.00298,-94.70838,"370,128","5,206,912",,,N,0.0,,,,"14,103,227",1.0,83.0,15.0,"8,021"
"9,069",Unnamed,,110878.0,0.0,,28.0,16,16,,47.00423,-94.47812,"387,640","5,206,556",,,N,0.0,,,,"14,103,028",1.0,83.0,15.0,"8,063"
"9,070",Unnamed,,31058.0,0.0,,13.0,5,5,,46.98783,-95.53004,"307,613","5,206,919",,,N,0.0,,,,"14,103,831",0.0,83.0,15.0,"56,097"
"9,071",Ivans,Ivins,110534.0,0.0,,12.0,11,11,,47.00633,-94.41897,"392,136","5,206,845",,,N,0.0,,,,"14,103,025",1.0,83.0,15.0,"8,064"
"9,072",Becker,,290047.0,0.0,,20.0,19,19,,47.00019,-94.78214,"364,514","5,206,727",,,N,0.0,,,,"14,103,230",1.0,83.0,15.0,"12,006"
"9,073",Pollywog,,110294.0,0.0,,20.0,18,18,,47.007,-94.30031,"401,157","5,206,762",,,N,0.0,,,,"14,102,925",1.0,83.0,15.0,"8,067"
"9,074",Unnamed,,110796.0,0.0,,11.0,8,8,,47.00808,-94.24843,"405,102","5,206,819",,,N,0.0,,,,"14,102,829",1.0,83.0,15.0,"8,057"
"9,075",Unnamed,,30693.0,0.0,,10.0,5,5,,46.99408,-95.20273,"332,521","5,206,862",,,N,0.0,,,,"14,103,626",0.0,83.0,15.0,"12,027"
"9,076",Unnamed,,110891.0,0.0,,14.0,8,8,,47.00288,-94.58026,"379,868","5,206,696",,,N,0.0,,,,"14,103,127",1.0,83.0,15.0,"8,019"
"9,077",Cromwell,,140103.0,0.0,,31.0,26,26,,46.96437,-96.31568,"247,766","5,206,543",,,N,0.0,,,,"14,004,512",1.0,83.0,15.0,"58,039"
"9,078",Sloan,,290266.0,0.0,,71.0,83,83,,46.99058,-95.14514,"336,888","5,206,351",,,N,0.0,,,,"14,103,532",2.0,83.0,15.0,"12,025"
"9,079",Unnamed,,10356.0,0.0,,23.0,16,16,,47.01137,-93.49738,"462,194","5,206,548",,,N,0.0,,,,"5,202,510",1.0,83.0,15.0,"9,054"
"9,080",Shallow,,30218.0,0.0,,160.0,1,1,,46.98346,-95.62511,"300,368","5,206,671",,,N,0.0,,,,"14,103,933",0.0,83.0,15.0,"56,095"
"9,081",Unnamed,,290412.0,0.0,,15.0,12,12,,46.99783,-94.86949,"357,867","5,206,619",,,N,0.0,,,,"14,103,328",1.0,83.0,15.0,"12,142"
"9,082",Unnamed,,691183.0,0.0,,16.0,52,52,,47.00831,-92.15036,"564,584","5,206,438",,,N,0.0,,,,"5,201,408",1.0,83.0,15.0,"4,047"
"9,083",Unnamed,,110877.0,0.0,,21.0,14,14,,47.00149,-94.48273,"387,279","5,206,396",,,N,0.0,,,,"14,103,028",1.0,83.0,15.0,"8,063"
"9,084",Fools,,30028.0,0.0,,60.0,46,46,,46.98755,-95.18963,"333,496","5,206,108",,,N,0.0,,,,"14,103,636",2.0,83.0,15.0,"12,027"
"9,085",Unnamed,,140073.0,0.0,,23.0,16,16,,46.96541,-96.17901,"258,166","5,206,227",,,N,0.0,,,,"14,004,401",1.0,83.0,15.0,"60,076"
"9,086",North Stocking,,110873.0,0.0,,28.0,22,22,,47.00115,-94.40106,"393,487","5,206,245",,,N,0.0,,,,"14,102,930",1.0,83.0,15.0,"8,064"
"9,087",Unnamed,Normanna Pond,691191.0,0.0,,18.0,5,5,,47.00566,-92.01626,"574,782","5,206,263",,,N,0.0,,,,"5,201,308",1.0,83.0,15.0,"2,032"
